lon,lat,stage
115.177090,-21.112520,3.182030
115.170190,-21.131730,3.182086
115.177430,-21.110670,3.182142
115.125110,-21.205270,3.182223
115.178970,-21.049210,3.182278
115.142480,-21.190950,3.182285
115.159790,-21.173590,3.182438
115.154040,-21.185500,3.182450
115.180200,-21.042120,3.182514
115.139030,-21.243830,3.182595
115.166480,-21.175550,3.182607
115.166480,-21.175490,3.182681
115.138180,-21.196240,3.182683
115.154060,-21.185630,3.182688
115.139860,-21.186940,3.182723
115.158310,-21.180520,3.182746
115.151230,-21.184580,3.182752
115.147700,-21.187730,3.182796
115.170280,-21.132570,3.182918
115.167950,-21.132570,3.182979
115.157880,-21.185460,3.183057
115.130400,-21.209220,3.183060
115.156660,-21.183390,3.183102
115.156770,-21.183600,3.183126
115.170690,-21.133670,3.183141
115.130360,-21.209190,3.183215
115.171500,-21.152640,3.183274
115.176810,-21.077920,3.183329
115.160770,-21.182410,3.183332
115.166090,-21.133450,3.183352
115.159420,-21.183490,3.183387
115.127610,-21.205130,3.183388
115.140210,-21.191890,3.183406
115.141250,-21.187910,3.183437
115.140300,-21.225730,3.183460
115.158120,-21.183410,3.183466
115.142480,-21.231860,3.183480
115.179610,-21.044090,3.183491
115.169650,-21.133480,3.183681
115.141240,-21.188030,3.183688
115.139120,-21.192060,3.183691
115.142340,-21.187000,3.183717
115.141140,-21.190880,3.183780
115.176780,-21.100710,3.183827
115.175250,-21.115080,3.183835
115.159220,-21.182400,3.183864
115.160680,-21.181420,3.183920
115.171540,-21.149410,3.183939
115.155320,-21.185360,3.184026
115.176750,-21.100790,3.184044
115.160870,-21.181400,3.184073
115.175640,-21.095970,3.184113
115.161280,-21.175540,3.184267
115.168110,-21.145250,3.184280
115.139730,-21.188040,3.184283
115.142500,-21.232950,3.184286
115.176580,-21.104800,3.184347
115.154190,-21.179650,3.184382
115.161240,-21.175790,3.184413
115.175430,-21.114160,3.184592
115.167820,-21.134650,3.184598
115.131530,-21.206780,3.184749
115.156520,-21.185350,3.184837
115.146730,-21.187710,3.184983
115.162950,-21.175330,3.185016
115.176470,-21.104800,3.185017
115.163050,-21.175360,3.185036
115.146670,-21.187670,3.185065
115.164920,-21.175190,3.185073
115.176540,-21.102840,3.185096
115.176560,-21.102750,3.185097
115.139610,-21.191020,3.185103
115.140450,-21.223700,3.185157
115.126240,-21.207070,3.185191
115.176670,-21.101770,3.185297
115.168820,-21.135570,3.185330
115.175940,-21.113270,3.185330
115.168040,-21.169590,3.185341
115.142700,-21.187850,3.185344
115.169220,-21.135530,3.185367
115.171130,-21.237810,3.185387
115.161010,-21.177980,3.185396
115.140410,-21.239550,3.185407
115.165060,-21.173450,3.185434
115.125940,-21.207270,3.185455
115.176380,-21.103760,3.185456
115.141880,-21.235110,3.185464
115.145440,-21.187810,3.185477
115.142790,-21.187840,3.185490
115.143420,-21.186770,3.185585
115.176390,-21.105580,3.185588
115.141280,-21.237230,3.185654
115.150080,-21.184560,3.185655
115.167620,-21.145280,3.185695
115.176080,-21.099780,3.185862
115.140900,-21.238460,3.185893
115.150000,-21.184520,3.185893
115.166790,-21.147110,3.186049
115.144100,-21.187980,3.186049
115.127940,-21.207100,3.186108
115.175620,-21.113330,3.186208
115.136610,-21.190020,3.186269
115.176620,-21.111550,3.186523
115.138950,-21.229010,3.186572
115.138700,-21.187900,3.186583
115.146570,-21.186700,3.186613
115.129730,-21.207120,3.186633
115.138820,-21.187770,3.186645
115.144930,-21.186760,3.186647
115.175470,-21.097720,3.186681
115.138070,-21.234230,3.186686
115.145100,-21.186730,3.186697
115.137040,-21.200440,3.186744
115.138040,-21.234280,3.186823
115.130120,-21.207000,3.186824
115.138980,-21.227170,3.186857
115.175290,-21.077760,3.186879
115.128880,-21.209310,3.187089
115.165800,-21.136500,3.187110
115.139600,-21.222640,3.187184
115.162740,-21.169650,3.187200
115.128880,-21.204980,3.187214
115.139820,-21.224840,3.187297
115.138690,-21.186820,3.187304
115.176120,-21.106440,3.187326
115.149430,-21.183370,3.187475
115.129020,-21.205030,3.187538
115.175460,-21.098590,3.187551
115.181520,-21.035040,3.187562
115.140610,-21.236330,3.187599
115.166360,-21.147230,3.187750
115.161420,-21.170070,3.188013
115.166030,-21.151190,3.188131
115.140340,-21.235180,3.188229
115.165330,-21.169600,3.188259
115.139060,-21.235320,3.188453
115.138650,-21.227150,3.188466
115.139170,-21.235340,3.188488
115.171210,-21.237760,3.188599
115.175660,-21.112430,3.188733
115.175660,-21.112380,3.188882
115.139020,-21.225900,3.188938
115.176180,-21.110550,3.188950
115.139070,-21.223940,3.189097
115.122550,-21.207560,3.189203
115.138450,-21.221980,3.189223
115.175460,-21.100360,3.189233
115.138970,-21.223880,3.189245
115.174240,-21.114160,3.189493
115.127560,-21.209380,3.189629
115.175870,-21.108400,3.189665
115.137590,-21.187860,3.189811
115.136940,-21.235320,3.189842
115.179440,-21.039860,3.189979
115.135640,-21.246500,3.190051
115.167360,-21.156850,3.190058
115.137810,-21.222870,3.190096
115.135880,-21.235790,3.190099
115.137820,-21.222930,3.190133
115.175990,-21.110640,3.190160
115.137100,-21.222120,3.190160
115.137060,-21.222060,3.190166
115.178800,-21.042670,3.190169
115.138970,-21.184880,3.190213
115.167610,-21.155910,3.190248
115.138140,-21.241340,3.190339
115.165560,-21.167670,3.190381
115.173860,-21.077480,3.190394
115.135900,-21.235600,3.190591
115.136000,-21.222230,3.190685
115.175570,-21.107320,3.190901
115.138180,-21.236790,3.190998
115.137990,-21.224920,3.191106
115.135860,-21.223180,3.191146
115.137580,-21.224100,3.191193
115.138230,-21.237840,3.191301
115.172790,-21.116930,3.191365
115.134400,-21.222360,3.191467
115.165470,-21.161630,3.191478
115.138050,-21.228140,3.191596
115.136220,-21.224020,3.191642
115.134220,-21.222380,3.191701
115.134160,-21.223280,3.191765
115.164690,-21.151110,3.191953
115.165520,-21.154040,3.192174
115.138110,-21.238870,3.192180
115.150120,-21.179630,3.192418
115.175230,-21.103540,3.192426
115.137730,-21.229160,3.192615
115.189500,-21.012720,3.192628
115.137520,-21.227000,3.192656
115.163270,-21.137300,3.192677
115.137070,-21.237740,3.192732
115.136840,-21.237740,3.192793
115.175010,-21.101680,3.192823
115.137190,-21.226050,3.192911
115.175100,-21.102440,3.193017
115.135840,-21.237870,3.193071
115.152260,-21.178600,3.193356
115.165840,-21.156920,3.193397
115.136380,-21.225130,3.193499
115.132170,-21.224510,3.193591
115.175030,-21.103620,3.193648
115.136200,-21.233520,3.193648
115.175170,-21.111340,3.193663
115.162880,-21.136310,3.193772
115.172100,-21.119060,3.193780
115.133740,-21.221170,3.194147
115.174950,-21.111340,3.194324
115.190040,-21.009930,3.194368
115.162800,-21.136310,3.194378
115.162760,-21.138180,3.194387
115.137210,-21.187070,3.194584
115.132900,-21.225260,3.194661
115.134670,-21.235820,3.194680
115.174870,-21.104550,3.194731
115.172460,-21.115920,3.194740
115.132760,-21.225380,3.194827
115.134310,-21.225270,3.194832
115.134360,-21.225270,3.194832
115.161710,-21.158310,3.194958
115.163250,-21.156880,3.195071
115.189920,-21.009970,3.195081
115.184290,-21.025370,3.195111
115.175030,-21.110470,3.195251
115.161650,-21.155310,3.195277
115.164200,-21.141040,3.195321
115.185970,-21.020350,3.195476
115.173950,-21.098590,3.195535
115.172080,-21.117920,3.195554
115.174910,-21.110600,3.195710
115.152140,-21.177590,3.195738
115.174100,-21.112170,3.195743
115.180120,-21.034930,3.195789
115.174700,-21.105370,3.195835
115.164820,-21.144060,3.196252
115.131420,-21.226700,3.196375
115.135500,-21.226260,3.196393
115.174600,-21.106380,3.196575
115.136080,-21.227490,3.196604
115.171920,-21.118010,3.196709
115.128340,-21.217450,3.196721
115.134150,-21.226360,3.196732
115.132610,-21.226550,3.196837
115.135910,-21.227310,3.196854
115.134170,-21.226420,3.196870
115.172380,-21.078210,3.196891
115.164530,-21.143000,3.196961
115.161600,-21.138920,3.197098
115.173180,-21.113060,3.197282
115.137540,-21.184800,3.197293
115.135140,-21.241960,3.197354
115.133230,-21.240370,3.197376
115.134560,-21.240150,3.197454
115.134530,-21.240170,3.197498
115.137140,-21.185890,3.197509
115.173160,-21.112990,3.197541
115.163200,-21.141050,3.197597
115.133140,-21.240230,3.197666
115.152370,-21.174610,3.197669
115.163950,-21.142110,3.197775
115.174510,-21.108340,3.197810
115.137010,-21.186040,3.197835
115.173530,-21.104240,3.197868
115.161670,-21.141090,3.197891
115.174490,-21.108410,3.197921
115.173820,-21.111040,3.197974
115.132160,-21.221470,3.198128
115.163730,-21.163710,3.198153
115.132120,-21.221500,3.198164
115.163000,-21.141150,3.198181
115.172010,-21.114950,3.198497
115.130640,-21.227920,3.198513
115.174250,-21.107160,3.198795
115.133340,-21.242230,3.198863
115.133370,-21.242280,3.198865
115.171930,-21.114930,3.198965
115.150780,-21.174660,3.198999
115.135000,-21.232870,3.199065
115.131090,-21.223550,3.199137
115.171520,-21.117970,3.199235
115.134700,-21.227430,3.199350
115.131760,-21.242510,3.199462
115.134480,-21.233720,3.199529
115.132300,-21.243470,3.199542
115.132630,-21.241280,3.199585
115.135090,-21.231710,3.199615
115.134470,-21.233590,3.199737
115.172610,-21.111940,3.199878
115.130710,-21.224730,3.199902
115.136230,-21.187020,3.200006
115.161510,-21.142160,3.200045
115.171810,-21.114670,3.200055
115.130760,-21.244800,3.200066
115.159890,-21.143030,3.200089
115.171430,-21.116870,3.200111
115.162890,-21.142930,3.200119
115.132340,-21.220480,3.200135
115.177190,-21.042420,3.200196
115.130630,-21.224810,3.200239
115.132430,-21.219650,3.200386
115.162710,-21.143020,3.200397
115.136110,-21.184950,3.200436
115.136060,-21.184890,3.200467
115.129970,-21.226780,3.200509
115.172500,-21.096610,3.200534
115.159420,-21.143890,3.200555
115.161680,-21.137240,3.200586
115.131510,-21.228310,3.200676
115.173920,-21.107300,3.200705
115.129760,-21.218820,3.200783
115.172060,-21.112870,3.200820
115.133050,-21.238020,3.200869
115.136090,-21.186820,3.200931
115.172960,-21.106070,3.201168
115.159180,-21.144920,3.201172
115.131300,-21.220560,3.201306
115.159470,-21.144810,3.201361
115.161440,-21.151870,3.201451
115.129820,-21.226850,3.201460
115.173350,-21.110200,3.201486
115.188270,-21.013420,3.201629
115.183980,-21.023310,3.201639
115.131100,-21.220690,3.201677
115.172990,-21.108110,3.201690
115.135600,-21.185900,3.201855
115.170720,-21.118830,3.201892
115.172970,-21.106980,3.201927
115.188110,-21.013640,3.201991
115.129880,-21.225800,3.202004
115.131600,-21.184990,3.202028
115.173170,-21.102370,3.202035
115.162470,-21.147210,3.202174
115.130900,-21.221620,3.202204
115.171390,-21.109000,3.202217
115.129780,-21.219780,3.202221
115.132830,-21.237950,3.202283
115.172310,-21.110980,3.202343
115.131250,-21.186090,3.202377
115.132890,-21.184980,3.202393
115.132910,-21.185030,3.202432
115.132330,-21.239220,3.202648
115.174990,-21.050650,3.202660
115.172590,-21.109410,3.202702
115.130320,-21.242760,3.202776
115.134390,-21.184970,3.202806
115.171350,-21.110010,3.202821
115.131390,-21.241380,3.202822
115.133530,-21.185250,3.202835
115.134320,-21.186070,3.202886
115.134270,-21.185960,3.202911
115.130390,-21.220990,3.202959
115.160130,-21.153910,3.202981
115.131370,-21.241330,3.202985
115.170910,-21.115880,3.203094
115.161740,-21.164120,3.203152
115.170920,-21.115780,3.203153
115.161510,-21.145730,3.203165
115.172640,-21.099360,3.203187
115.133460,-21.182830,3.203272
115.132790,-21.186000,3.203282
115.171490,-21.106890,3.203286
115.133100,-21.187390,3.203401
115.128920,-21.220040,3.203412
115.170440,-21.117800,3.203454
115.161500,-21.167450,3.203478
115.133840,-21.182960,3.203519
115.170170,-21.057670,3.203537
115.131880,-21.240360,3.203603
115.170100,-21.057800,3.203608
115.130160,-21.186130,3.203766
115.129720,-21.220750,3.203768
115.132120,-21.239180,3.203830
115.129190,-21.227900,3.203890
115.133760,-21.230530,3.203985
115.133250,-21.235970,3.204060
115.128960,-21.186190,3.204096
115.136450,-21.182950,3.204238
115.169780,-21.108910,3.204370
115.129900,-21.223790,3.204487
115.130570,-21.229890,3.204492
115.161220,-21.148530,3.204522
115.133170,-21.235930,3.204627
115.127780,-21.219990,3.204658
115.130590,-21.229950,3.204722
115.170550,-21.114730,3.204752
115.129110,-21.230060,3.204814
115.169510,-21.119690,3.204874
115.173640,-21.163820,3.204998
115.131010,-21.184000,3.205235
115.158370,-21.156660,3.205350
115.176780,-21.040250,3.205369
115.163360,-21.132120,3.205476
115.130120,-21.185110,3.205482
115.129590,-21.223640,3.205513
115.170340,-21.078260,3.205582
115.133090,-21.231790,3.205603
115.129550,-21.223690,3.205670
115.170280,-21.078160,3.205791
115.128940,-21.227780,3.205804
115.130860,-21.183910,3.205818
115.124050,-21.216820,3.206117
115.184050,-21.022040,3.206153
115.175710,-21.045190,3.206330
115.122140,-21.253390,3.206530
115.132190,-21.230900,3.206629
115.154280,-21.163130,3.206810
115.132100,-21.230980,3.206811
115.131140,-21.183080,3.206875
115.132400,-21.237100,3.207033
115.130400,-21.240670,3.207061
115.129230,-21.224680,3.207082
115.129030,-21.185170,3.207139
115.156230,-21.150830,3.207304
115.168650,-21.057460,3.207311
115.127990,-21.230620,3.207325
115.127900,-21.230270,3.207362
115.158890,-21.152840,3.207527
115.152900,-21.164510,3.207529
115.132670,-21.233690,3.207604
115.122430,-21.252450,3.207714
115.128710,-21.242960,3.207830
115.126470,-21.251010,3.207851
115.125030,-21.220300,3.207852
115.123860,-21.250220,3.207903
115.132680,-21.233810,3.207952
115.129820,-21.184020,3.208122
115.154990,-21.150720,3.208127
115.124810,-21.251210,3.208175
115.158900,-21.150890,3.208323
115.131290,-21.231770,3.208460
115.132090,-21.232960,3.208493
115.122310,-21.251650,3.208623
115.131320,-21.231940,3.208701
115.123630,-21.220380,3.208715
115.124980,-21.252040,3.208786
115.127680,-21.230130,3.208848
115.123640,-21.252260,3.208921
115.123760,-21.252260,3.208969
115.123730,-21.251350,3.209211
115.123670,-21.251350,3.209369
115.132650,-21.234590,3.209390
115.149790,-21.168520,3.209505
115.154910,-21.147780,3.209520
115.128160,-21.222940,3.209641
115.160300,-21.136960,3.209700
115.128060,-21.222890,3.209809
115.152630,-21.152660,3.209865
115.128630,-21.226920,3.209920
115.152590,-21.153150,3.209921
115.132320,-21.235440,3.210126
115.128580,-21.227020,3.210158
115.153350,-21.150760,3.210251
115.153780,-21.162580,3.210286
115.157010,-21.155760,3.210341
115.127960,-21.228110,3.210428
115.128120,-21.223980,3.210523
115.128740,-21.241740,3.210532
115.132180,-21.235480,3.210550
115.125050,-21.221090,3.210582
115.129910,-21.182970,3.210623
115.123490,-21.221280,3.210767
115.123620,-21.221290,3.210908
115.127800,-21.228210,3.211031
115.128260,-21.225810,3.211142
115.129380,-21.232310,3.211233
115.168970,-21.078970,3.211411
115.155850,-21.153770,3.211462
115.126230,-21.221960,3.211489
115.173960,-21.049100,3.211610
115.116100,-21.215300,3.211671
115.127890,-21.224840,3.211674
115.177280,-21.035200,3.211710
115.127820,-21.224780,3.211862
115.126050,-21.221940,3.211868
115.167420,-21.057120,3.212043
115.152420,-21.163670,3.212066
115.130150,-21.182030,3.212203
115.150610,-21.156550,3.212301
115.130130,-21.182000,3.212347
115.127650,-21.232290,3.212361
115.153830,-21.154610,3.212362
115.168140,-21.107670,3.212401
115.167290,-21.057300,3.212442
115.154250,-21.160460,3.212499
115.127080,-21.243130,3.212558
115.150180,-21.157610,3.212563
115.130860,-21.233940,3.212835
115.176990,-21.035340,3.212895
115.122520,-21.222270,3.212907
115.126580,-21.222990,3.213168
115.125040,-21.221860,3.213241
115.123880,-21.222150,3.213400
115.130050,-21.238490,3.213486
115.128520,-21.183990,3.213634
115.130030,-21.238370,3.213724
115.147140,-21.160540,3.213792
115.148920,-21.158520,3.213819
115.161530,-21.132030,3.213889
115.146160,-21.162510,3.214183
115.125360,-21.234720,3.214210
115.154480,-21.157860,3.214320
115.153070,-21.160570,3.214341
115.126870,-21.223950,3.214450
115.152600,-21.156200,3.214463
115.126020,-21.232540,3.214503
115.126790,-21.223940,3.214664
115.122250,-21.221430,3.214771
115.148700,-21.158440,3.214857
115.115160,-21.215430,3.214859
115.130310,-21.181010,3.214928
115.148100,-21.161440,3.214984
115.129380,-21.234250,3.215013
115.129480,-21.234320,3.215045
115.151190,-21.153710,3.215048
115.167550,-21.078640,3.215049
115.149080,-21.156480,3.215054
115.151480,-21.158580,3.215097
115.150330,-21.164520,3.215183
115.126100,-21.233780,3.215225
115.130370,-21.236340,3.215317
115.160460,-21.133830,3.215355
115.126870,-21.234560,3.215464
115.128770,-21.182980,3.215475
115.126850,-21.234590,3.215508
115.125570,-21.223000,3.215514
115.122240,-21.220390,3.215583
115.172830,-21.050980,3.215585
115.127760,-21.240920,3.215622
115.127200,-21.226950,3.215726
115.148630,-21.157520,3.215962
115.153840,-21.146790,3.216128
115.146420,-21.163530,3.216176
115.126260,-21.235700,3.216251
115.118210,-21.216340,3.216284
115.126330,-21.235620,3.216315
115.116620,-21.216490,3.216430
115.147750,-21.162470,3.216472
115.172990,-21.049830,3.216480
115.124740,-21.236920,3.216560
115.125320,-21.244280,3.216640
115.124640,-21.236990,3.216786
115.123570,-21.223160,3.216892
115.126000,-21.236610,3.216927
115.126360,-21.225140,3.216985
115.166980,-21.077720,3.217010
115.153580,-21.146810,3.217085
115.181260,-21.026710,3.217158
115.149640,-21.163600,3.217194
115.147660,-21.166200,3.217311
115.122570,-21.223410,3.217368
115.146350,-21.168590,3.217414
115.147490,-21.163390,3.217421
115.128700,-21.238620,3.217568
115.122300,-21.223400,3.217585
115.181280,-21.026550,3.217596
115.125580,-21.223970,3.217599
115.125590,-21.223990,3.217621
115.128580,-21.238530,3.217742
115.128640,-21.236460,3.217801
115.146520,-21.166520,3.217842
115.144940,-21.167500,3.217847
115.166620,-21.079610,3.217888
115.147390,-21.164460,3.217989
115.173670,-21.046040,3.218134
115.126430,-21.229340,3.218405
115.159300,-21.135000,3.218660
115.159260,-21.135040,3.218770
115.127280,-21.236540,3.218855
115.127430,-21.236710,3.219059
115.126330,-21.229330,3.219169
115.126170,-21.228310,3.219176
115.127540,-21.238750,3.219261
115.121850,-21.239510,3.219297
115.182790,-21.021590,3.219487
115.121750,-21.239130,3.219672
115.128930,-21.180980,3.219751
115.126080,-21.227150,3.219756
115.128870,-21.181040,3.219779
115.144330,-21.162950,3.219852
115.125870,-21.226180,3.220103
115.117930,-21.217330,3.220122
115.147520,-21.158350,3.220124
115.126290,-21.237790,3.220174
115.152760,-21.146730,3.220193
115.160080,-21.106940,3.220205
115.124130,-21.234760,3.220249
115.165350,-21.079300,3.220312
115.126190,-21.230260,3.220640
115.124200,-21.224140,3.220780
115.123170,-21.239050,3.220816
115.124490,-21.224420,3.220820
115.147300,-21.158440,3.220872
115.126160,-21.238730,3.221002
115.126370,-21.240010,3.221101
115.156460,-21.133650,3.221183
115.158310,-21.069920,3.221202
115.125500,-21.238450,3.221208
115.158230,-21.069970,3.221373
115.121030,-21.222600,3.221473
115.157560,-21.137640,3.221520
115.124870,-21.225190,3.221638
115.124770,-21.238900,3.221715
115.124660,-21.239110,3.221808
115.122910,-21.236960,3.221992
115.171130,-21.050660,3.222019
115.124570,-21.242310,3.222381
115.121530,-21.242790,3.222803
115.154990,-21.133570,3.222816
115.123820,-21.243390,3.223050
115.156280,-21.134860,3.223191
115.163980,-21.079180,3.223230
115.118190,-21.243460,3.223254
115.116660,-21.217680,3.223275
115.163960,-21.079330,3.223293
115.121900,-21.241780,3.223346
115.157690,-21.134960,3.223369
115.121940,-21.241750,3.223404
115.120690,-21.220300,3.223421
115.158640,-21.066950,3.223424
115.120870,-21.221390,3.223670
115.127300,-21.181970,3.223768
115.124300,-21.232650,3.223921
115.158570,-21.106780,3.224024
115.119200,-21.242160,3.224452
115.119150,-21.242100,3.224681
115.112590,-21.209220,3.224763
115.146240,-21.158440,3.224836
115.124290,-21.232480,3.224837
115.123090,-21.242560,3.224956
115.123450,-21.241360,3.225121
115.155630,-21.135850,3.225395
115.124700,-21.182090,3.225397
115.157700,-21.107800,3.225540
115.124910,-21.228320,3.225546
115.146090,-21.158400,3.225596
115.106840,-21.243680,3.225765
115.128870,-21.179100,3.225811
115.113880,-21.190920,3.225842
115.111100,-21.209290,3.225900
115.124110,-21.226360,3.225960
115.128970,-21.178910,3.226015
115.156790,-21.090440,3.226237
115.121490,-21.237390,3.226283
115.124040,-21.226430,3.226350
115.124500,-21.227250,3.226393
115.141930,-21.164470,3.226688
115.116380,-21.218480,3.226766
115.163830,-21.058760,3.226785
115.152230,-21.144480,3.226926
115.122810,-21.235040,3.226945
115.180260,-21.025710,3.226984
115.152000,-21.144590,3.227077
115.162380,-21.079080,3.227124
115.169140,-21.050500,3.227138
115.163740,-21.058540,3.227167
115.117700,-21.242270,3.227178
115.117820,-21.242150,3.227199
115.124960,-21.230430,3.227231
115.180290,-21.025430,3.227462
115.110020,-21.207390,3.227537
115.162330,-21.078890,3.227547
115.127070,-21.179960,3.227580
115.150860,-21.145540,3.227607
115.119380,-21.220500,3.227697
115.109970,-21.207360,3.227767
115.119350,-21.220520,3.227812
115.142750,-21.162500,3.227966
115.149920,-21.146480,3.228120
115.120520,-21.238490,3.228248
115.140530,-21.166520,3.228291
115.120470,-21.238520,3.228398
115.152370,-21.143650,3.228435
115.152460,-21.143520,3.228481
115.127610,-21.179210,3.228507
115.125410,-21.177990,3.228530
115.125460,-21.178020,3.228549
115.144570,-21.160160,3.228644
115.126220,-21.179030,3.228644
115.117710,-21.219460,3.228663
115.149460,-21.143260,3.228731
115.125070,-21.176930,3.228824
115.148130,-21.147430,3.228975
115.156450,-21.070780,3.228977
115.147630,-21.145330,3.228991
115.157270,-21.066800,3.229077
115.126560,-21.178130,3.229128
115.146180,-21.090850,3.229144
115.147140,-21.148310,3.229383
115.112230,-21.190740,3.229536
115.147270,-21.146400,3.229727
115.150690,-21.144370,3.229904
115.156210,-21.070910,3.229918
115.148670,-21.146460,3.229935
115.172370,-21.041300,3.229990
115.151080,-21.143480,3.230137
115.108180,-21.241040,3.230198
115.145890,-21.148230,3.230226
115.144470,-21.157680,3.230236
115.127850,-21.178050,3.230346
115.153550,-21.134510,3.230355
115.116600,-21.219650,3.230376
115.127830,-21.178030,3.230401
115.156630,-21.107570,3.230418
115.119430,-21.222470,3.230451
115.108040,-21.240980,3.230483
115.145750,-21.149320,3.230696
115.119220,-21.221580,3.230747
115.166390,-21.051040,3.230832
115.126350,-21.176950,3.230838
115.124370,-21.178080,3.230988
115.118790,-21.239810,3.230996
115.156430,-21.107730,3.231152
115.128620,-21.176880,3.231181
115.144850,-21.148360,3.231188
115.145610,-21.149490,3.231261
115.115530,-21.219710,3.231275
115.123620,-21.230480,3.231452
115.146220,-21.147360,3.231459
115.178300,-21.026790,3.231496
115.120590,-21.237200,3.231558
115.155160,-21.090100,3.231583
115.166530,-21.050810,3.231652
115.178960,-21.026020,3.231796
115.120450,-21.237380,3.231869
115.162570,-21.058330,3.232042
115.148000,-21.090090,3.232140
115.177440,-21.027510,3.232152
115.144230,-21.149280,3.232205
115.127590,-21.176890,3.232352
115.129010,-21.175820,3.232489
115.109500,-21.240880,3.232512
115.127490,-21.176850,3.232527
115.112390,-21.189750,3.232553
115.144330,-21.148280,3.232718
115.143920,-21.149390,3.232742
115.109610,-21.240790,3.232747
115.110850,-21.211490,3.232837
115.109340,-21.242700,3.232856
115.143720,-21.158490,3.232916
115.148220,-21.090160,3.232970
115.177960,-21.026740,3.232993
115.129180,-21.174660,3.233031
115.129250,-21.174800,3.233078
115.143490,-21.158390,3.233299
115.127490,-21.174920,3.233308
115.112650,-21.188680,3.233383
115.128480,-21.173890,3.233392
115.125740,-21.175830,3.233497
115.127550,-21.175950,3.233506
115.144510,-21.154320,3.233514
115.127400,-21.175990,3.233516
115.120560,-21.236400,3.233524
115.121370,-21.235180,3.233558
115.145860,-21.146360,3.233606
115.120520,-21.236430,3.233659
115.115240,-21.242590,3.233668
115.138520,-21.161220,3.233694
115.138030,-21.162350,3.233855
115.142480,-21.151380,3.234027
115.113460,-21.186650,3.234028
115.145770,-21.145240,3.234169
115.155640,-21.108490,3.234194
115.144710,-21.147240,3.234321
115.123580,-21.176940,3.234330
115.115030,-21.242590,3.234343
115.116790,-21.220840,3.234391
115.117890,-21.229170,3.234524
115.095830,-21.242560,3.234574
115.141610,-21.153180,3.234658
115.168570,-21.049130,3.234664
115.142870,-21.153590,3.234676
115.112980,-21.213360,3.234736
115.112930,-21.213470,3.234755
115.122390,-21.230380,3.234796
115.119050,-21.228950,3.234799
115.115890,-21.184350,3.234817
115.152890,-21.108470,3.234851
115.153020,-21.108300,3.234903
115.143120,-21.153400,3.234938
115.152120,-21.109510,3.234976
115.142610,-21.154370,3.234976
115.178400,-21.169600,3.235174
115.151610,-21.108140,3.235313
115.113310,-21.244080,3.235527
115.118270,-21.227970,3.235527
115.112150,-21.211470,3.235547
115.144250,-21.152490,3.235613
115.110960,-21.238450,3.235623
115.127250,-21.173810,3.235662
115.109250,-21.239840,3.235675
115.117780,-21.221760,3.235680
115.111590,-21.212370,3.235687
115.154280,-21.071410,3.235706
115.114950,-21.241880,3.235722
115.110900,-21.240570,3.235750
115.143930,-21.152500,3.235829
115.117450,-21.239730,3.235908
115.118240,-21.226880,3.235950
115.128910,-21.172660,3.235973
115.149040,-21.090510,3.236052
115.128740,-21.172680,3.236098
115.117300,-21.239840,3.236119
115.125870,-21.174980,3.236121
115.149070,-21.090400,3.236144
115.117540,-21.221680,3.236153
115.140990,-21.154250,3.236186
115.111750,-21.212520,3.236221
115.154220,-21.108450,3.236254
115.153690,-21.089900,3.236268
115.116880,-21.231390,3.236334
115.153640,-21.089950,3.236359
115.119230,-21.237330,3.236529
115.120660,-21.234090,3.236590
115.120780,-21.232810,3.236637
115.108720,-21.193190,3.236684
115.141210,-21.155370,3.236750
115.141090,-21.156420,3.236756
115.161220,-21.058120,3.236831
115.139540,-21.157470,3.237019
115.155470,-21.067270,3.237035
115.112400,-21.186660,3.237046
115.139790,-21.156430,3.237182
115.117810,-21.231180,3.237212
115.139260,-21.157410,3.237224
115.129920,-21.170540,3.237290
115.120670,-21.231770,3.237305
115.112560,-21.243040,3.237420
115.113960,-21.242630,3.237430
115.120030,-21.235430,3.237439
115.170190,-21.047530,3.237545
115.139650,-21.155330,3.237545
115.150220,-21.108080,3.237593
115.119890,-21.235370,3.237721
115.120530,-21.230960,3.237856
115.116570,-21.221830,3.237906
115.120470,-21.229850,3.237938
115.120320,-21.229820,3.237942
115.124000,-21.175860,3.237952
115.170180,-21.047350,3.237987
115.138650,-21.158410,3.238032
115.116540,-21.221870,3.238051
115.176840,-21.026510,3.238167
115.119630,-21.233380,3.238191
115.119490,-21.233220,3.238416
115.114980,-21.240940,3.238513
115.170300,-21.046560,3.238567
115.109640,-21.238700,3.238610
115.112410,-21.238170,3.238640
115.176010,-21.027240,3.238671
115.119230,-21.231070,3.238749
115.112410,-21.238260,3.238758
115.119220,-21.231130,3.238826
115.109470,-21.238770,3.238881
115.128970,-21.171640,3.238926
115.139660,-21.154210,3.239008
115.140030,-21.153410,3.239063
115.112030,-21.240550,3.239275
115.159810,-21.058980,3.239284
115.112850,-21.236020,3.239304
115.112110,-21.240590,3.239344
115.105160,-21.241440,3.239357
115.116160,-21.239860,3.239360
115.158350,-21.061040,3.239407
115.167400,-21.048810,3.239441
115.118010,-21.237640,3.239477
115.121400,-21.177930,3.239497
115.148650,-21.107790,3.239624
115.159750,-21.058910,3.239667
115.127320,-21.172640,3.239809
115.104400,-21.202130,3.239814
115.114530,-21.235060,3.239835
115.125990,-21.173770,3.239878
115.114740,-21.235010,3.239894
